Table representing for each cluster of homologous EVEs the transposable elements of the RepeatModeler RepeatPeps database overlapping with EVEs. The overlap percentage represents the fractional size of the transposable element that overlaps with the EVEs. Only TEs overlapping at least 20% inside the EVEs and at least 50% to the right or left of the EVE were kept. 										
Clustername	Query	Qstart	Qend	Qevalue	Overlapping_TE	TE_start	TE_end	TE_evalue	Overlap_percentage	TE_orientation
Cluster4185	scaffold_191877:2-569(-):Platygaster_orseoliae	2	569	3.1580000000000004e-20	Gypsy-24_NVi_env#LTR/Gypsy	20	574	4.049e-82	96.82539682539682	right
Cluster4185	KQ466207.1:2342-3824(-):Polistes_canadensis	2342	3824	1.171e-99	Gypsy-19_PBa_gag#LTR/Gypsy	2619	3275	2.415e-23	44.26450742240216	inside
Cluster4185	KQ466321.1:4351-5590(-):Polistes_canadensis	4351	5590	3.275e-85	Gypsy-19_PBa_env#LTR/Gypsy	3822	5024	9.69e-121	54.31799838579499	left
Cluster4185	KQ466010.1_0:10177-11449(+):Polistes_canadensis	10177	11449	1.6930000000000001e-84	Gypsy5-NVi_env#LTR/Gypsy	10178	11449	5.901e-121	99.92138364779875	inside
Cluster4185	KQ466010.1_0:10177-11449(+):Polistes_canadensis	10177	11449	1.6930000000000001e-84	Gypsy5-NVi_env#LTR/Gypsy	10178	11449	5.901e-121	99.92138364779875	right
Cluster4185	KQ466426.1:1159-2446(-):Polistes_canadensis	1159	2446	7.526e-82	Gypsy-11_SI_gag#LTR/Gypsy	1591	2067	6.325e-24	36.98523698523699	inside
Cluster4185	KQ466265.1:7261-8515(+):Polistes_canadensis	7261	8515	3.313e-81	Gypsy-9_PBa_env#LTR/Gypsy	7262	8509	3.844e-125	99.44178628389155	inside
Cluster4185	KQ466201.1:8871-9615(+):Polistes_canadensis	8871	9615	2.161e-56	Gypsy-19_PBa_env#LTR/Gypsy	8872	9615	1.592e-79	99.86559139784946	inside
Cluster4185	KQ466201.1:8871-9615(+):Polistes_canadensis	8871	9615	2.161e-56	Gypsy-19_PBa_env#LTR/Gypsy	8872	9615	1.592e-79	99.86559139784946	right
Cluster4185	KQ466357.1:4679-5660(+):Polistes_canadensis	4679	5660	4.523e-56	Gypsy-19_PBa_env#LTR/Gypsy	4734	5660	7.889e-84	94.39347604485219	inside
Cluster4185	KQ466357.1:4679-5660(+):Polistes_canadensis	4679	5660	4.523e-56	Gypsy-19_PBa_env#LTR/Gypsy	4734	5660	7.889e-84	94.39347604485219	right
Cluster4185	JPHQ01019309.1:336-1122(-):Polistes_canadensis	336	1122	3.6739999999999995e-53	Gypsy-11_SI_env#LTR/Gypsy	0	770	1.773e-80	55.216284987277355	left
Cluster4185	KQ466146.1:6803-7430(+):Polistes_canadensis	6803	7430	2.18e-50	Gypsy5-NVi_env#LTR/Gypsy	6804	7427	9.835e-68	99.36204146730464	inside
Cluster4185	KQ466060.1:5329-7065(-):Polistes_canadensis	5329	7065	2.654e-44	Gypsy-7_PBa_pol#LTR/Gypsy	5449	6366	6.4060000000000005e-62	52.82258064516129	inside
Cluster4185	KQ466314.1:7594-8353(+):Polistes_canadensis	7594	8353	1.4210000000000001e-42	Gypsy-11_SI_env#LTR/Gypsy	7595	8290	8.067999999999999e-59	91.56785243741766	inside
Cluster4185	KQ465691.1_1:12767-13466(-):Polistes_canadensis	12767	13466	7.47099999999999e-41	Gypsy-11_SI_env#LTR/Gypsy	12474	13118	4.588e-66	50.21459227467812	left
Cluster4185	JPHQ01018791.1:1-793(+):Polistes_canadensis	1	793	1.462e-39	Gypsy-11_SI_env#LTR/Gypsy	2	649	2.373e-60	81.6919191919192	inside
Cluster4185	KQ465796.1:20019-20580(+):Polistes_canadensis	20019	20580	1.147e-34	Gypsy5-NVi_env#LTR/Gypsy	20020	20574	1.562e-48	98.75222816399287	inside
Cluster4185	KQ465613.1:38913-39507(+):Polistes_canadensis	38913	39507	3.2770000000000004e-34	Gypsy-19_PBa_env#LTR/Gypsy	38914	39507	1.558e-61	99.83164983164983	inside
Cluster4185	KQ465613.1:38913-39507(+):Polistes_canadensis	38913	39507	3.2770000000000004e-34	Gypsy-19_PBa_env#LTR/Gypsy	38914	39507	1.558e-61	99.83164983164983	right
Cluster4185	KQ465613.1:39618-40122(+):Polistes_canadensis	39618	40122	2.301e-18	Gypsy-11_SI_env#LTR/Gypsy	39631	40080	5.984e-43	89.0873015873016	inside
Cluster4185	KQ465911.1:18145-18694(+):Polistes_canadensis	18145	18694	1.438e-23	Gypsy-7_PBa_env#LTR/Gypsy	18146	18691	3.048e-50	99.27140255009107	inside
Cluster4185	KQ466198.1:10021-10555(+):Polistes_canadensis	10021	10555	4.687e-16	Gypsy-11_SI_env#LTR/Gypsy	10025	10492	2.038e-44	87.45318352059925	inside
Cluster4185	NW_015149334.1:8062-9859(+):Polistes_dominula	8062	9859	1.677e-72	Gypsy-11_SI_env#LTR/Gypsy	8138	8965	8.943e-70	46.021146355036166	inside
Cluster4185	NW_015149334.1:8062-9859(+):Polistes_dominula	8062	9859	1.677e-72	Gypsy-19_PBa_env#LTR/Gypsy	9221	9856	4.0749999999999996e-67	35.33667223149694	inside
Cluster4185	NW_015150225.1:363-936(+):Polistes_dominula	363	936	1.319e-43	Gypsy5-NVi_env#LTR/Gypsy	364	936	2.685e-61	99.82547993019197	inside
Cluster4185	NW_015150225.1:363-936(+):Polistes_dominula	363	936	1.319e-43	Gypsy5-NVi_env#LTR/Gypsy	364	936	2.685e-61	99.82547993019197	right
Cluster4185	NW_015149214.1_1:68-914(+):Polistes_dominula	68	914	1.192e-40	Gypsy-19_PBa_env#LTR/Gypsy	126	914	9.382e-69	93.14420803782507	inside
Cluster4185	NW_015149214.1_1:68-914(+):Polistes_dominula	68	914	1.192e-40	Gypsy-19_PBa_env#LTR/Gypsy	126	914	9.382e-69	93.14420803782507	right
Cluster4185	NW_015149214.1_1:1286-1817(+):Polistes_dominula	1286	1817	4.603e-33	Gypsy-6_AEc_env#LTR/Gypsy	1287	1817	1.562e-49	99.81167608286252	inside
Cluster4185	NW_015149214.1_1:1286-1817(+):Polistes_dominula	1286	1817	4.603e-33	Gypsy-6_AEc_env#LTR/Gypsy	1287	1817	1.562e-49	99.81167608286252	right
Cluster4185	JWHX01000791.1:31028-32885(+):Pseudomyrmex_gracilis	31028	32885	1.926e-123	Gypsy-19_PBa_env#LTR/Gypsy	31029	32792	1.2959999999999998e-196	94.93807215939688	inside
Cluster4185	JWHX01001387.1:7083-8427(+):Pseudomyrmex_gracilis	7083	8427	2.239e-87	Gypsy-19_PBa_env#LTR/Gypsy	7087	8433	1.962e-127	99.70238095238095	right
Cluster4185	JWHX01002688.1:485-1778(+):Pseudomyrmex_gracilis	485	1778	4.0780000000000003e-79	Gypsy-19_PBa_env#LTR/Gypsy	492	1724	1.837e-135	95.28228924980665	inside
Cluster4185	JWHX01002688.1:8592-9894(+):Pseudomyrmex_gracilis	8592	9894	4.223e-76	Gypsy-19_PBa_env#LTR/Gypsy	8599	9873	5.647e-128	97.84946236559139	inside
Cluster4185	JWHX01001760.1:11019-11604(+):Pseudomyrmex_gracilis	11019	11604	1.27e-38	Gypsy-19_PBa_env#LTR/Gypsy	11026	11598	1.326e-63	97.77777777777777	inside
Cluster4185	JWHX01001760.1:11019-11604(+):Pseudomyrmex_gracilis	11019	11604	1.27e-38	Penelope-2_SIn_pol#LINE/Penelope	11055	11354	5.385e-30	51.11111111111111	inside
Cluster4185	JWHX01000436.1_1:14242-15592(+):Pseudomyrmex_gracilis	14242	15592	7.738e-28	Gypsy-19_PBa_env#LTR/Gypsy	14415	15113	1.108e-63	51.70370370370371	inside
Cluster4185	JWHX01002432.1:22349-23537(+):Pseudomyrmex_gracilis	22349	23537	6.566999999999999e-22	Gypsy-19_PBa_env#LTR/Gypsy	22685	23182	7.129e-56	41.83501683501684	inside
Cluster4185	scaffold_15156:931-2782(+):Psyttalia_lounsbury	931	2782	3.215e-113	Gypsy5-NVi_env#LTR/Gypsy	935	2695	1.469e-182	95.08373851971908	inside
Cluster4185	scaffold_17038:0-825(-):Psyttalia_lounsbury	0	825	2.365e-45	Gypsy-18B_PBa_pol#LTR/Gypsy	131	475	7.592e-19	41.6969696969697	inside
Cluster4185	scaffold_51777:0-579(-):Psyttalia_lounsbury	0	579	3.294e-30	Gypsy-9_PBa_env#LTR/Gypsy	11	574	5.56e-55	97.23661485319516	inside
Cluster4185	QKQZ01007334.1:7939-9742(+):Solenopsis_fugax	7939	9742	6.1819999999999995e-130	Gypsy-19_PBa_env#LTR/Gypsy	7973	9742	3.361e-205	98.114254021076	inside
Cluster4185	QKQZ01007334.1:7939-9742(+):Solenopsis_fugax	7939	9742	6.1819999999999995e-130	Gypsy-19_PBa_env#LTR/Gypsy	7973	9742	3.361e-205	98.114254021076	right
Cluster4185	QKQZ01017661.1:409-2314(+):Solenopsis_fugax	409	2314	1.7900000000000002e-123	Gypsy-19_PBa_env#LTR/Gypsy	452	2215	2.385e-201	92.54593175853019	inside
Cluster4185	QKQZ01005753.1:403-2185(+):Solenopsis_fugax	403	2185	5.551e-121	Gypsy-19_PBa_env#LTR/Gypsy	446	2125	3.764e-189	94.21997755331088	inside
Cluster4185	QKQZ01042694.1:2-1601(-):Solenopsis_fugax	2	1601	2.017e-110	Gypsy-19_PBa_env#LTR/Gypsy	304	1860	2.258e-169	81.11319574734209	right
Cluster4185	QKQZ01044581.1:13-1702(+):Solenopsis_fugax	13	1702	4.302e-58	Gypsy-19_PBa_env#LTR/Gypsy	1181	1657	2.689e-60	28.18235642391948	inside
Cluster4185	QKQZ01005619.1:1331-2093(+):Solenopsis_fugax	1331	2093	3.361e-55	Gypsy-11_SI_env#LTR/Gypsy	1329	2087	3.162e-145	99.21259842519686	left
Cluster4185	QKQZ01004863.1:4988-6205(+):Solenopsis_fugax	4988	6205	1.041e-54	Gypsy-19_PBa_env#LTR/Gypsy	5064	5852	1.823e-85	64.7493837304848	inside
Cluster4185	QKQZ01030761.1:12-759(+):Solenopsis_fugax	12	759	2.8889999999999997e-44	Gypsy-11_SI_env#LTR/Gypsy	16	759	2.2579999999999997e-136	99.46452476572959	inside
Cluster4185	QKQZ01030761.1:12-759(+):Solenopsis_fugax	12	759	2.8889999999999997e-44	Gypsy-11_SI_env#LTR/Gypsy	16	759	2.2579999999999997e-136	99.46452476572959	right
Cluster4185	QKQZ01026474.1:1-508(+):Solenopsis_fugax	1	508	1.141e-38	Gypsy-11_SI_env#LTR/Gypsy	2	508	2.25e-100	99.80276134122288	inside
Cluster4185	QKQZ01026474.1:1-508(+):Solenopsis_fugax	1	508	1.141e-38	Gypsy-11_SI_env#LTR/Gypsy	2	508	2.25e-100	99.80276134122288	right
Cluster4185	QKQZ01028123.1:66-828(+):Solenopsis_fugax	66	828	8.145e-38	Gypsy-11_SI_env#LTR/Gypsy	67	828	2.404e-90	99.86876640419948	inside
Cluster4185	QKQZ01028123.1:66-828(+):Solenopsis_fugax	66	828	8.145e-38	Gypsy-11_SI_env#LTR/Gypsy	67	828	2.404e-90	99.86876640419948	right
Cluster4185	QKQZ01012581.1:4274-4793(+):Solenopsis_fugax	4274	4793	2.727e-18	Gypsy-11_SI_env#LTR/Gypsy	4296	4790	2.288e-45	95.18304431599229	inside
Cluster4185	QKQZ01034417.1:431-926(+):Solenopsis_fugax	431	926	3.305e-14	Gypsy-19_PBa_env#LTR/Gypsy	471	929	8.214999999999999e-60	91.91919191919192	right
Cluster4185	QKQZ01023808.1:2-731(-):Solenopsis_fugax	2	731	2.498e-13	Gypsy-11_SI_env#LTR/Gypsy	72	434	1.725e-59	49.65706447187929	inside
Cluster4185	QKQZ01049415.1:86-713(+):Solenopsis_fugax	86	713	1.07e-09	Gypsy-24_NVi_env#LTR/Gypsy	186	704	2.059e-14	82.61562998405104	inside
Cluster4185	AEAQ02005187.1:206-1983(-):Solenopsis_invicta	206	1983	5.768e-112	Gypsy-6_AEc_env#LTR/Gypsy	6	1583	8.18e-231	77.4901519414744	left
Cluster4185	AEAQ02002166.1:628-2546(-):Solenopsis_invicta	628	2546	6.463e-106	Gypsy-11_SI_env#LTR/Gypsy	235	1782	1.907e-248	60.166840458811265	left
Cluster4185	AEAQ02011218.1:1-1321(+):Solenopsis_invicta	1	1321	4.197e-100	Gypsy-6_AEc_env#LTR/Gypsy	2	1381	1.5429999999999998e-206	99.92424242424242	right
Cluster4185	AEAQ02010174.1:2-1298(+):Solenopsis_invicta	2	1298	1.323e-98	Gypsy-6_AEc_env#LTR/Gypsy	12	1298	2.4500000000000002e-201	99.22839506172839	inside
Cluster4185	AEAQ02010174.1:2-1298(+):Solenopsis_invicta	2	1298	1.323e-98	Gypsy-6_AEc_env#LTR/Gypsy	12	1298	2.4500000000000002e-201	99.22839506172839	right
Cluster4185	AEAQ02011723.1:0-1278(+):Solenopsis_invicta	0	1278	1.911e-95	Gypsy-6_AEc_env#LTR/Gypsy	1	1347	1.318e-203	99.92175273865415	right
Cluster4185	AEAQ02019914.1:0-945(+):Solenopsis_invicta	0	945	1.2670000000000001e-79	Gypsy-11_SI_env#LTR/Gypsy	1	945	2.963e-167	99.89417989417989	inside
Cluster4185	AEAQ02019914.1:0-945(+):Solenopsis_invicta	0	945	1.2670000000000001e-79	Gypsy-11_SI_env#LTR/Gypsy	1	945	2.963e-167	99.89417989417989	right
Cluster4185	AEAQ02016129.1:56-1106(-):Solenopsis_invicta	56	1106	9.208000000000001e-79	Gypsy-6_AEc_env#LTR/Gypsy	3	1049	2.459e-165	94.57142857142857	left
Cluster4185	AEAQ02008394.1:555-1599(-):Solenopsis_invicta	555	1599	2.182e-78	Gypsy-11_SI_env#LTR/Gypsy	0	1133	3.596e-169	55.3639846743295	left
Cluster4185	AEAQ02010109.1:158-1175(+):Solenopsis_invicta	158	1175	4.842e-77	Gypsy-19_PBa_env#LTR/Gypsy	180	1268	7.430000000000002e-154	97.83677482792527	right
Cluster4185	AEAQ02013375.1:260-1247(+):Solenopsis_invicta	260	1247	5.343e-62	Gypsy-19_PBa_env#LTR/Gypsy	282	1247	1.484e-136	97.7710233029382	inside
Cluster4185	AEAQ02013375.1:260-1247(+):Solenopsis_invicta	260	1247	5.343e-62	Gypsy-19_PBa_env#LTR/Gypsy	282	1247	1.484e-136	97.7710233029382	right
Cluster4185	AEAQ02024641.1:2-779(-):Solenopsis_invicta	2	779	5.066e-57	Gypsy-11_SI_env#LTR/Gypsy	3	776	4.471e-129	99.48519948519949	inside
Cluster4185	AEAQ02018841.1:1-782(+):Solenopsis_invicta	1	782	1.655e-55	Gypsy-19_PBa_env#LTR/Gypsy	2	688	8.046e-111	87.83610755441741	inside
Cluster4185	AEAQ02027706.1:1-691(-):Solenopsis_invicta	1	691	1.9759999999999997e-53	Gypsy-19_PBa_env#LTR/Gypsy	1	690	2.487e-111	99.85507246376811	inside
Cluster4185	AEAQ02027706.1:1-691(-):Solenopsis_invicta	1	691	1.9759999999999997e-53	Gypsy-19_PBa_env#LTR/Gypsy	1	690	2.487e-111	99.85507246376811	left
Cluster4185	AEAQ02016922.1:79-1054(+):Solenopsis_invicta	79	1054	2.138e-53	Gypsy-19_PBa_env#LTR/Gypsy	86	1015	1.684e-128	95.28205128205128	inside
Cluster4185	AEAQ02008295.1:2-887(-):Solenopsis_invicta	2	887	3.161e-52	Gypsy-18B_PBa_pol#LTR/Gypsy	61	681	4.172e-114	70.05649717514125	inside
Cluster4185	AEAQ02016296.1:121-979(+):Solenopsis_invicta	121	979	9.7e-51	Gypsy-19_PBa_env#LTR/Gypsy	140	967	3.929e-86	96.38694638694638	inside
Cluster4185	AEAQ02026662.1:1-718(+):Solenopsis_invicta	1	718	4.233e-48	Gypsy-19_PBa_env#LTR/Gypsy	14	709	1.6890000000000001e-74	96.93165969316597	inside
Cluster4185	AEAQ02028221.1:2-677(-):Solenopsis_invicta	2	677	9.538e-46	Gypsy-6_AEc_env#LTR/Gypsy	1	675	9.842e-82	99.70370370370371	left
Cluster4185	AEAQ02011466.1:52-1363(+):Solenopsis_invicta	52	1363	3.8439999999999996e-45	Gypsy-11_SI_env#LTR/Gypsy	71	1363	3.036e-50	98.55072463768117	inside
Cluster4185	AEAQ02011466.1:52-1363(+):Solenopsis_invicta	52	1363	3.8439999999999996e-45	Gypsy-11_SI_env#LTR/Gypsy	71	1363	3.036e-50	98.55072463768117	right
Cluster4185	AEAQ02029444.1:1-646(-):Solenopsis_invicta	1	646	2.038e-44	Gypsy-6_AEc_env#LTR/Gypsy	0	644	1.5520000000000002e-87	99.68992248062015	left
Cluster4185	AEAQ02029857.1:2-635(-):Solenopsis_invicta	2	635	3.262e-44	Gypsy-6_AEc_env#LTR/Gypsy	1	633	9.71e-85	99.68404423380727	left
Cluster4185	AEAQ02011418.1:106-1369(+):Solenopsis_invicta	106	1369	7.121000000000001e-42	Gypsy-11_SI_env#LTR/Gypsy	125	1369	2.541e-46	98.49564528899447	inside
Cluster4185	AEAQ02011418.1:106-1369(+):Solenopsis_invicta	106	1369	7.121000000000001e-42	Gypsy-11_SI_env#LTR/Gypsy	125	1369	2.541e-46	98.49564528899447	right
Cluster4185	AEAQ02014491.1:560-1187(+):Solenopsis_invicta	560	1187	2.682e-37	Gypsy-6_AEc_env#LTR/Gypsy	585	1187	9.956e-82	96.01275917065391	inside
Cluster4185	AEAQ02014491.1:560-1187(+):Solenopsis_invicta	560	1187	2.682e-37	Gypsy-6_AEc_env#LTR/Gypsy	585	1187	9.956e-82	96.01275917065391	right
Cluster4185	AEAQ02009269.1:3-726(+):Solenopsis_invicta	3	726	6.787e-30	Gypsy-11_SI_env#LTR/Gypsy	13	777	7.422e-30	98.61687413554634	right
Cluster4185	AEAQ02018995.1:2-554(+):Solenopsis_invicta	2	554	9.093e-28	Gypsy5-NVi_env#LTR/Gypsy	90	545	5.183e-22	82.42753623188406	inside
Cluster4185	AEAQ02066460.1:10639-11131(+):Solenopsis_invicta	10639	11131	6.328e-12	Gypsy-6_AEc_env#LTR/Gypsy	10661	11131	3.1390000000000002e-58	95.52845528455285	inside
Cluster4185	AEAQ02066460.1:10639-11131(+):Solenopsis_invicta	10639	11131	6.328e-12	Gypsy-6_AEc_env#LTR/Gypsy	10661	11131	3.1390000000000002e-58	95.52845528455285	right
Cluster4185	jcf7180001987078:0-1422(-):Synergus_japonicus	0	1422	2.533e-101	Gypsy-6_AEc_env#LTR/Gypsy	22	1425	4.434e-161	98.45288326300985	right
Cluster4185	jcf7180001983915:401-1628(-):Synergus_japonicus	401	1628	2.647e-98	Gypsy-6_AEc_env#LTR/Gypsy	0	1193	2.741000000000001e-153	64.54767726161369	left
Cluster4185	jcf7180001989908:4918-6064(+):Synergus_japonicus	4918	6064	2.896e-83	Gypsy-6_AEc_env#LTR/Gypsy	4958	5977	6.317000000000001e-128	88.91797556719023	inside
Cluster4185	jcf7180001986815:2-1103(+):Synergus_japonicus	2	1103	1.891e-76	Gypsy-6_AEc_env#LTR/Gypsy	24	1115	1.408e-117	98.0018165304269	right
Cluster4185	jcf7180001989117:2102-3837(+):Synergus_japonicus	2102	3837	1.3699999999999999e-45	Gypsy-6_AEc_env#LTR/Gypsy	2851	3837	2.3000000000000007e-115	56.829971181556196	inside
Cluster4185	jcf7180001989117:2102-3837(+):Synergus_japonicus	2102	3837	1.3699999999999999e-45	Gypsy-6_AEc_env#LTR/Gypsy	2851	3837	2.3000000000000007e-115	56.829971181556196	right
Cluster4185	jcf7180001990585:9337-10054(+):Synergus_japonicus	9337	10054	1.0950000000000001e-36	Gypsy5-NVi_env#LTR/Gypsy	9398	10051	1.531e-64	91.07391910739192	inside
Cluster4185	jcf7180001987624:19676-20231(+):Synergus_japonicus	19676	20231	2.415e-27	Gypsy5-NVi_env#LTR/Gypsy	19722	20231	4.887e-52	91.7117117117117	inside
Cluster4185	jcf7180001987624:19676-20231(+):Synergus_japonicus	19676	20231	2.415e-27	Gypsy5-NVi_env#LTR/Gypsy	19722	20231	4.887e-52	91.7117117117117	right
Cluster4185	jcf7180001928647_0:627-2466(+):Synergus_umbraculus	627	2466	6.493e-132	Gypsy-6_AEc_env#LTR/Gypsy	631	2493	1.6139999999999999e-215	99.78249048395867	right
Cluster4185	jcf7180001922071:1-934(-):Synergus_umbraculus	1	934	5.652e-74	Gypsy-6_AEc_env#LTR/Gypsy	0	932	8.75e-116	99.78563772775992	left
Cluster4185	jcf7180001927154:665-1637(+):Synergus_umbraculus	665	1637	9.675000000000001e-58	Gypsy5-NVi_env#LTR/Gypsy	729	1637	4.124e-100	93.4156378600823	inside
Cluster4185	jcf7180001927154:665-1637(+):Synergus_umbraculus	665	1637	9.675000000000001e-58	Gypsy5-NVi_env#LTR/Gypsy	729	1637	4.124e-100	93.4156378600823	right
Cluster4185	jcf7180001929238:0-771(+):Synergus_umbraculus	0	771	3.4250000000000004e-57	Gypsy-6_AEc_env#LTR/Gypsy	1	711	1.094e-96	92.0881971465629	inside
Cluster4185	jcf7180001920381:278-1190(+):Synergus_umbraculus	278	1190	4.898e-53	Gypsy5-NVi_env#LTR/Gypsy	339	1181	8.716999999999999e-88	92.32456140350878	inside
Cluster4185	jcf7180001919784:1-877(+):Synergus_umbraculus	1	877	2.5239999999999997e-51	Gypsy5-NVi_env#LTR/Gypsy	17	877	2.8e-88	98.17351598173516	inside
Cluster4185	jcf7180001919784:1-877(+):Synergus_umbraculus	1	877	2.5239999999999997e-51	Gypsy5-NVi_env#LTR/Gypsy	17	877	2.8e-88	98.17351598173516	right
Cluster4185	jcf7180001919498:318-1155(+):Synergus_umbraculus	318	1155	3.593e-50	Gypsy5-NVi_env#LTR/Gypsy	334	1155	1.704e-84	98.08841099163679	inside
Cluster4185	jcf7180001919498:318-1155(+):Synergus_umbraculus	318	1155	3.593e-50	Gypsy5-NVi_env#LTR/Gypsy	334	1155	1.704e-84	98.08841099163679	right
Cluster4185	jcf7180001930277:1386-2623(+):Synergus_umbraculus	1386	2623	2.8129999999999996e-47	Gypsy5-NVi_env#LTR/Gypsy	1456	2316	1.138e-86	69.52303961196444	inside
Cluster4185	jcf7180001927604:1347-1977(+):Synergus_umbraculus	1347	1977	5.267e-40	Gypsy5-NVi_env#LTR/Gypsy	1399	1977	3.42e-60	91.74603174603175	inside
Cluster4185	jcf7180001927604:1347-1977(+):Synergus_umbraculus	1347	1977	5.267e-40	Gypsy5-NVi_env#LTR/Gypsy	1399	1977	3.42e-60	91.74603174603175	right
Cluster4185	jcf7180001915841:0-552(+):Synergus_umbraculus	0	552	5.986e-39	Gypsy5-NVi_env#LTR/Gypsy	1	555	9.684e-61	99.81884057971014	right
Cluster4185	jcf7180001926074:13-1884(+):Synergus_umbraculus	13	1884	1.437e-38	Gypsy5-NVi_env#LTR/Gypsy	62	649	3.785e-61	31.373597006948156	inside
Cluster4185	jcf7180001926074:13-1884(+):Synergus_umbraculus	13	1884	1.437e-38	Gypsy-6_AEc_env#LTR/Gypsy	640	1806	8.141e-145	62.31961517904864	inside
Cluster4185	QBEX01008351.1:3647-5573(+):Temnothorax_curvispinosus	3647	5573	7.998e-138	Gypsy-9_PBa_env#LTR/Gypsy	3741	5216	3.4330000000000003e-264	76.58359293873312	inside
Cluster4185	QBEX01006609.1:1032-2958(-):Temnothorax_curvispinosus	1032	2958	7.998e-138	Gypsy-18B_PBa_pol#LTR/Gypsy	300	3923	0.0	100	full
Cluster4185	QBEX01004579.1:178-2092(-):Temnothorax_curvispinosus	178	2092	1.668e-134	Gypsy-7_PBa_pol#LTR/Gypsy	895	4602	0.0	62.539184952978054	right
Cluster4185	QBEX01006113.1:1074-3057(-):Temnothorax_curvispinosus	1074	3057	8.84100000000001e-131	Gypsy-18B_PBa_pol#LTR/Gypsy	2	3013	0.0	97.78113968734242	left
Cluster4185	QBEX01013649.1:8781-10641(+):Temnothorax_curvispinosus	8781	10641	5.0660000000000006e-123	Gypsy-19_PBa_env#LTR/Gypsy	8809	10620	5.537e-256	97.36559139784946	inside
Cluster4185	QBEX01006848.1:2264-4127(+):Temnothorax_curvispinosus	2264	4127	4.7690000000000005e-115	BEL-13_SI_pol#LTR/Pao	12	4196	0.0	100	full
Cluster4185	QBEX01008893.1:15097-15880(+):Temnothorax_curvispinosus	15097	15880	4.0679999999999995e-66	Gypsy-19_PBa_env#LTR/Gypsy	15170	15649	1.368e-12	61.1749680715198	inside
Cluster4185	QBEX01011656.1:0-789(+):Temnothorax_curvispinosus	0	789	5.41e-62	Gypsy-7_PBa_env#LTR/Gypsy	1	789	6.376e-128	99.87325728770595	inside
Cluster4185	QBEX01011656.1:0-789(+):Temnothorax_curvispinosus	0	789	5.41e-62	Gypsy-7_PBa_env#LTR/Gypsy	1	789	6.376e-128	99.87325728770595	right
Cluster4185	QBEX01011723.1:1161-3157(+):Temnothorax_curvispinosus	1161	3157	4.7569999999999995e-45	Gypsy-6_AEc_env#LTR/Gypsy	1174	1959	1.135e-106	39.328657314629254	inside
Cluster4185	QBEX01006519.1:10509-11871(+):Temnothorax_curvispinosus	10509	11871	2.551e-39	Gypsy-11_SI_env#LTR/Gypsy	10525	11856	1.8519999999999999e-53	97.72393538913363	inside
Cluster4185	UXGD01015298.1:3157-5017(+):Torymus_auratus	3157	5017	4.3589999999999995e-103	Gypsy-19_PBa_env#LTR/Gypsy	3185	4954	3.35e-143	95.10752688172043	inside
Cluster4185	UXGD01029348.1:540-2562(+):Torymus_auratus	540	2562	9.21e-91	Gypsy-11_SI_env#LTR/Gypsy	601	2349	1.953e-134	86.44906033630069	inside
Cluster4185	UXGD01054813.1:5-1070(-):Torymus_auratus	5	1070	1.373e-69	Gypsy5-NVi_env#LTR/Gypsy	405	1412	4.456e-141	62.441314553990615	right
Cluster4185	UXGD01058308.1:292-1309(+):Torymus_auratus	292	1309	2.291e-65	Gypsy5-NVi_env#LTR/Gypsy	374	1309	3.0910000000000003e-128	91.93706981317601	inside
Cluster4185	UXGD01058308.1:292-1309(+):Torymus_auratus	292	1309	2.291e-65	Gypsy5-NVi_env#LTR/Gypsy	374	1309	3.0910000000000003e-128	91.93706981317601	right
Cluster4185	UXGD01040268.1:2-1127(+):Torymus_auratus	2	1127	2.2270000000000003e-55	Gypsy-20_NVi_env#LTR/Gypsy	57	1064	2.246e-123	89.5111111111111	inside
Cluster4185	UXGD01080551.1:229-847(+):Torymus_auratus	229	847	6.866e-44	Gypsy5-NVi_env#LTR/Gypsy	272	847	7.619e-76	93.042071197411	inside
Cluster4185	UXGD01080551.1:229-847(+):Torymus_auratus	229	847	6.866e-44	Gypsy5-NVi_env#LTR/Gypsy	272	847	7.619e-76	93.042071197411	right
Cluster4185	UXGD01080222.1:30-843(+):Torymus_auratus	30	843	8.679e-44	Gypsy5-NVi_env#LTR/Gypsy	67	828	3.1330000000000007e-65	93.60393603936039	inside
Cluster4185	UXGD01084110.1:1-562(+):Torymus_auratus	1	562	3.251e-38	Gypsy-24_NVi_env#LTR/Gypsy	5	556	2.097e-77	98.2174688057041	inside
Cluster4185	UXGD01055907.1:80-632(-):Torymus_auratus	80	632	4.706e-17	Gypsy-18B_PBa_pol#LTR/Gypsy	376	624	8.449000000000001e-20	44.927536231884055	inside
Cluster4185	UXGD01055907.1:80-632(-):Torymus_auratus	80	632	4.706e-17	Gypsy-19_PBa_pol#LTR/Gypsy	96	245	2.694e-14	26.992753623188403	inside
Cluster4185	scaffold_3868:8182-10126(+):Torymus_flavipes	8182	10126	1.341e-106	Gypsy-24_NVi_env#LTR/Gypsy	8162	10069	2.3540000000000005e-209	97.0679012345679	left
Cluster4185	scaffold_72309:245-1205(+):Torymus_flavipes	245	1205	6.389e-39	Gypsy-19_PBa_env#LTR/Gypsy	282	1205	1.609e-68	96.14583333333333	inside
