query;target;pident;alnlen;mismatch;gapopen;qstart;qend;tstart;tend;evalue;bits;qlen;tlen;tcov;qcov;Cluster;Names;scaffolds;GC;Arithmetic_cov_depth;Scaf_length;Median_cov_depth;scaf_name;scaf_length;cov_depth_candidat;cov_depth_BUSCO;pvalue_cov;count_duplicate;diff_length;HSP_group;strand;overlapping_group;full_loci_name;ORF_query;ORF_target;ORF_start;ORF_end;ORF_strand;Overlapp_ORF_EVEs;ORF_perc;start-end;start;end;Overlapp_group;Pseudogenized;count_repeat;count_euk;euk_count_plus_repeat;Scaffold_score;loci_length;SE_dNdS;Pvalue_dNdS;dNdS;dNdS_type;SE_plus_dNdS
PoFV_scaffold_21913_orf002;PoFV_scaffold_19741:1230-1403(+);74.7;58;13;0;5;58;1;58;2.88e-24;91;59;58;1.0;0.915;Cluster712;PoFV_scaffold_19741:1230-1403(+);scaffold_19741;0.267485119047619;27.8394418604651;5375.0;26.0;scaffold_19741;102;26.0;33.96815107102593;0.0;1;;;+;40;PoFV_scaffold_19741:1230-1403(+);;;;;;;;1230-1403;1230;1403;;no;0.0;0.0;0.0;C;173;;;;;
PoFV_scaffold_21913_orf006;PoFV_scaffold_19741:3098-3250(+);56.6;53;22;0;3;55;1;51;7.791e-14;61;56;51;1.0;0.946;Cluster779;PoFV_scaffold_19741:3098-3250(+);scaffold_19741;0.267485119047619;27.8394418604651;5375.0;26.0;scaffold_19741;102;26.0;33.96815107102593;0.0;1;;;+;42;PoFV_scaffold_19741:3098-3250(+);PoFV_scaffold_19741:3098-3250(+);"scaffold_19741_ORF.2;3046-3262(+)";3046.0;3262.0;-;;1.4210526315789471;3098-3250;3098;3250;36.0;no;0.0;0.0;0.0;C;152;;;;;
PoFV_scaffold_21913_orf005;PoFV_scaffold_19741:2109-2870(+);79.4;256;52;0;1;256;1;254;6.522999999999992e-134;418;257;254;1.0;0.996;Cluster1415;PoFV_scaffold_19741:2109-2870(+);scaffold_19741;0.267485119047619;27.8394418604651;5375.0;26.0;scaffold_19741;102;26.0;33.96815107102593;0.0;1;;;+;41;PoFV_scaffold_19741:2109-2870(+);PoFV_scaffold_19741:2109-2870(+);"scaffold_19741_ORF.4;2108-2870(+)";2108.0;2870.0;-;;1.0013140604467805;2109-2870;2109;2870;35.0;no;0.0;0.0;0.0;C;761;;;;;
PoFV_scaffold_3020_orf006;PoFV_scaffold_58199:1424-60(-);36.1;499;290;0;1;499;1;455;5.219e-83;298;1068;455;1.0;0.467;Cluster296;PoFV_scaffold_58199:1424-60(-);scaffold_58199;0.311393805309735;30.5365044247788;1808.0;32.0;scaffold_58199;1068;32.0;33.96815107102593;0.0935738444193912;2;2.0;32.0;-;90;PoFV_scaffold_58199:1424-60(-);PoFV_scaffold_58199:1424-60(-);"scaffold_58199_ORF.6;347-1424(-)";347.0;1424.0;-;;0.7895894428152492;1424-60;60;1424;74.0;yes;0.0;0.0;0.0;C;1364;1.581976;0.3692597703518804;1.8818;classic;3.463776
PoFV_scaffold_3020_orf006;PoFV_scaffold_110395:122-980(+);53.5;217;95;0;202;418;1;206;4.142e-59;222;1068;286;0.72;0.203;Cluster296;PoFV_scaffold_110395:122-980(+);scaffold_110395;0.307988450433109;30.8458574181118;1038.0;32.0;scaffold_110395;1068;32.0;33.96815107102593;0.0935738444193912;2;70.0;30.0;+;11;PoFV_scaffold_110395:122-980(+);PoFV_scaffold_110395:122-980(+);"scaffold_110395_ORF.1;145-709(+)";145.0;709.0;-;;0.6573426573426573;122-980;122;980;11.0;yes;0.0;0.0;0.0;C;858;1.581976;0.3692597703518804;1.8818;classic;3.463776
PoFV_scaffold_3020_orf013;PoFV_scaffold_48333_1:305-6(-);80.1;102;20;0;173;274;1;100;1.555e-46;170;372;100;1.0;0.274;Cluster2;PoFV_scaffold_48333_1:305-6(-);scaffold_48333_1;0.303837953091684;36.3987206823028;3561.0;38.0;scaffold_48333_1;372;38.0;33.96815107102593;0.0095828635851183;1;;;-;84;PoFV_scaffold_48333_1:305-6(-);;;;;;;;305-6;6;305;;no;0.0;0.0;0.0;C;299;;;;;
LbFV_YP_009345647.1;PoFV_scaffold_48333_1:305-6(-);32.0;95;59;0;138;225;2;96;9.259e-08;51;336;100;0.95;0.262;Cluster2;PoFV_scaffold_48333_1:305-6(-);scaffold_48333_1;0.303837953091684;36.3987206823028;3561.0;38.0;scaffold_48333_1;372;38.0;33.96815107102593;0.0095828635851183;1;;;-;84;PoFV_scaffold_48333_1:305-6(-);;;;;;;;305-6;6;305;;no;0.0;0.0;0.0;C;299;;;;;
PoFV_scaffold_1254_orf002;PoFV_scaffold_5629:10228-9917(-);31.8;104;69;0;5;106;1;104;1.243e-09;55;204;104;1.0;0.5;Cluster414;PoFV_scaffold_5629:10228-9917(-);scaffold_5629;0.381982139730345;36.5213622833129;11422.0;36.0;scaffold_5629;204;36.0;33.96815107102593;0.0586245772266065;1;;;-;89;PoFV_scaffold_5629:10228-9917(-);PoFV_scaffold_5629:10228-9917(-);"scaffold_5629_ORF.24;9700-10303(-)";9700.0;10303.0;-;;1.9389067524115755;10228-9917;9917;10228;73.0;no;4.0;0.0;4.0;A;311;;;;;
PoFV_scaffold_1254_orf002;PoFV_scaffold_5629:10228-9917(-);31.8;104;69;0;5;106;1;104;1.243e-09;55;204;104;1.0;0.5;Cluster414;PoFV_scaffold_5629:10228-9917(-);scaffold_5629;0.381982139730345;36.5213622833129;11422.0;36.0;scaffold_5629;204;36.0;33.96815107102593;0.0586245772266065;1;;;-;89;PoFV_scaffold_5629:10228-9917(-);PoFV_scaffold_5629:10228-9917(-);"scaffold_5629_ORF.24;9700-10303(-)";9700.0;10303.0;-;;1.9389067524115755;10228-9917;9917;10228;73.0;no;4.0;0.0;4.0;A;311;;;;;
PoFV_scaffold_1254_orf002;PoFV_scaffold_5629:10228-9917(-);31.8;104;69;0;5;106;1;104;1.243e-09;55;204;104;1.0;0.5;Cluster414;PoFV_scaffold_5629:10228-9917(-);scaffold_5629;0.381982139730345;36.5213622833129;11422.0;36.0;scaffold_5629;204;36.0;33.96815107102593;0.0586245772266065;1;;;-;89;PoFV_scaffold_5629:10228-9917(-);PoFV_scaffold_5629:10228-9917(-);"scaffold_5629_ORF.24;9700-10303(-)";9700.0;10303.0;-;;1.9389067524115755;10228-9917;9917;10228;73.0;no;4.0;0.0;4.0;A;311;;;;;
PoFV_scaffold_1254_orf002;PoFV_scaffold_5629:10228-9917(-);31.8;104;69;0;5;106;1;104;1.243e-09;55;204;104;1.0;0.5;Cluster414;PoFV_scaffold_5629:10228-9917(-);scaffold_5629;0.381982139730345;36.5213622833129;11422.0;36.0;scaffold_5629;204;36.0;33.96815107102593;0.0586245772266065;1;;;-;89;PoFV_scaffold_5629:10228-9917(-);PoFV_scaffold_5629:10228-9917(-);"scaffold_5629_ORF.24;9700-10303(-)";9700.0;10303.0;-;;1.9389067524115755;10228-9917;9917;10228;73.0;no;4.0;0.0;4.0;A;311;;;;;
PoFV_scaffold_2702_orf014;PoFV_scaffold_9256:1524-1012(-);60.2;174;68;0;1;174;1;171;3.645e-58;206;415;171;1.0;0.419;Cluster426;PoFV_scaffold_9256:1524-1012(-);scaffold_9256;0.370631758679567;35.5614754098361;8784.0;36.0;scaffold_9256;415;36.0;33.96815107102593;0.0586245772266065;1;;;-;127;PoFV_scaffold_9256:1524-1012(-);PoFV_scaffold_9256:1524-1012(-);"scaffold_9256_ORF.13;1011-1524(-)";1011.0;1524.0;-;;1.001953125;1524-1012;1012;1524;102.0;no;0.0;0.0;0.0;C;512;;;;;
